Всички,Дирекция,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
2013-05-06,0131000021 - ОД на МВР - Бургас,,,,,5982.77,,,,,6396,,,,,,5000,,,,,,,,,,17378.77
2013-05-06,0131000037 - ОД на МВР - Варна,,,,,22531.81,,,,,,,,,,,,,,,,,,,,,22531.81
2013-05-06,0131000042 - ОД на МВР - В. Търново,,,,,6000,,,,,,,,,,,,,,,,,,,,,6000
2013-05-06,0131000058 - ОД на МВР - Видин,,,,,1319.95,,,,,,,,,,,3000,,,,,,,,,,4319.95
2013-05-06,0131000063 - ОД на МВР - Враца,,,,,8575.81,,,,,,,,,,,7000,,,,,,,,,,15575.81
2013-05-06,0131000084 - ОД на МВР - Добрич,,,,,3000,,,,,,,,,,,4000,,,,,,,,,,7000
2013-05-06,0131000090 - ОД на МВР - Кърджали,,,,,5426.72,,,,,,,,,,,4000,,,,,,,,,,9426.72
2013-05-06,0131000103 - ОД на МВР - Кюстендил,,,,,5,,,,,,,,,,,,,,,,,,,,,5
2013-05-06,0131000119 - ОД на МВР - Монтана,,,,,1367.29,,,,,,,,,,,,,,,,,,,,,1367.29
2013-05-06,0131000124 - ОД на МВР - Ловеч,,,,,9676.18,,,,,,,,,,,,,,,,,,,,,9676.18
2013-05-06,0131000145 - ОД на МВР - Перник,,,,,660,,,,,,,,,,,,,,,,,,,,,660
2013-05-06,0131000171 - ОД на МВР - Разград,,,,,16100.79,,,,,,,,,,,5000,,,,,,,,,,21100.79
2013-05-06,0131000187 - ОД на МВР - Русе,,,,,,,,,,,,,,,,1054.33,,,,,,,,,,1054.33
2013-05-06,0131000192 - ОД на МВР - Силистра,,,,,2000,,,,,,,,,,,300,,,,,,,,,,2300
2013-05-06,0131000206 - ОД на МВР - Сливен,,,,,2000,,,,,3561.9,,,,,,1525.31,,,,,,,,,,7087.21
2013-05-06,0131000211 - ОД на МВР - Смолян,,,,,1000,,,,,,,,,,,2000,,,,,,,,,,3000
2013-05-06,0131000227 - ОД на МВР - София,,,,,,,,,,,,,,,18,,,,,,,,,,,18
2013-05-06,0131000232 - ОД на МВР - Ст.Загора,,,,,1002,,,,,,,,,,,4074.29,,,,,,,,,,5076.29
2013-05-06,0131000253 - ОД на МВР - Хасково,,,,,4977.98,,,,,,,,,,,6,,,,,,,,,,4983.98
2013-05-06,0131000269 - ОД на МВР - Шумен,,,,,1390.32,,,,,,,,,,218.75,500,,,,,,,,,,2109.07
2013-05-06,0133000000 - Държавна агенция за бежанците,,,,,,,,,,6219.45,,,,,,,,,,,,,,,,6219.45
2013-05-06,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,2744,,,,,,,,,,,,,,,,,,,,,2744
2013-05-06,0136000003 - ГДБОП,,,,,1486.24,,,,,,,,,,,,,,,,,,,,,1486.24
2013-05-07,013040**** - СДВР,,,,,3601.17,,,,,,,,,,500,5.54,,,,,,,,,,4106.71
2013-05-07,0131000232 - ОД на МВР - Ст.Загора,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
2013-05-08,013031**** - САД "ПУБ",700,,,,,,,,7500,,,,,,,,,,,,,,,,,8200
2013-05-08,013032**** - САД "УССД",,,,,10400,,,,,,,,,,,9925.72,,,,,,,,,,20325.72
2013-05-08,013034**** - Академия на МВР,,,,,43683.2,,,,,,,,,,,6118.09,,,,,,,,,,49801.29
2013-05-08,0131000058 - ОД на МВР - Видин,,,,,1757,,,,,,,,,,,,,,,,,,,,,1757
2013-05-08,0131000119 - ОД на МВР - Монтана,,,,,7399.65,,,,,,,,,,,,,,,,,,,,,7399.65
2013-05-08,0131000253 - ОД на МВР - Хасково,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
2013-05-08,0131000274 - ОД на МВР - Ямбол,,,,,2523.36,,,,,,,,,,,,,,,,,,,,,2523.36
2013-05-08,013700**** - ГД ПБЗН,310.16,,,,28309.64,,,,,,,,,,50,270.86,,,,,,,,,,28940.66
2013-05-09,0130000006 - МВР ЦУ,,,,,10698.76,,,,,,,,,,,,,,,,,,,,,10698.76
2013-05-09,013031**** - САД "ПУБ",,,,,27588.05,,,,,,,,,,,,,,,,,,,,,27588.05
2013-05-09,013032**** - САД "УССД",,,,,50885.63,,,,,,,,,,,173530.99,,,,,,,,,,224416.62
2013-05-09,0130330008 - СД "ОТО",,,,,10000,,,,,,,,,,,15000,,,,,,,,,,25000
2013-05-09,0130370000 - НСПО - ПУБ Китен,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
2013-05-09,013040**** - СДВР,,,,,73069.64,,,,,,,,,,,,,,,,,,,,,73069.64
2013-05-09,013060**** - ГД "Национална полиция",,,,,12597.57,,,,,,,,,,,,,,,,,,,,,12597.57
2013-05-09,013070**** - ГД "Гранична полиция",,,,,6297.89,,,,,,,,,,,,,,,,,,,,,6297.89
2013-05-09,0131000021 - ОД на МВР - Бургас,,,,,5696.69,,,,,12180,,,,,,4000,,,,,,,,,,21876.69
2013-05-09,0131000042 - ОД на МВР - В. Търново,408.04,,,,7171.94,,,,,,,,,,,603.79,,,,,,,,,,8183.77
2013-05-09,0131000058 - ОД на МВР - Видин,,,,,10264.95,,,,,,,,,,,5000,,,,,,,,,,15264.95
2013-05-09,0131000090 - ОД на МВР - Кърджали,,,,,19588.74,,,,,,,,,,,2000,,,,,,,,,,21588.74
2013-05-09,0131000103 - ОД на МВР - Кюстендил,,,,,1800.93,,,,,,,,,,,10000,,,,,,,,,,11800.93
2013-05-09,0131000124 - ОД на МВР - Ловеч,,,,,7745.7,,,,,,,,,,,,,,,,,,,,,7745.7
2013-05-09,0131000150 - ОД на МВР - Плевен,,,,,4000,,,,,,,,,,360.44,5000,,,,,,,,,,9360.44
2013-05-09,0131000166 - ОД на МВР - Пловдив,,,,,104.4,,,,,,,,,,,480,,,,,,,,,,584.4
2013-05-09,0131000171 - ОД на МВР - Разград,,,,,6928.6,,,,,,,,,,,5000,,,,,,,,,,11928.6
2013-05-09,0131000192 - ОД на МВР - Силистра,,,,,22970.56,,,,,,,,,,,,,,,,,,,,,22970.56
2013-05-09,0131000206 - ОД на МВР - Сливен,,,,,2000,,,,,,,,,,,127.63,,,,,,,,,,2127.63
2013-05-09,0131000211 - ОД на МВР - Смолян,,,,,1000,,,,,,,,,,,5117.79,,,,,,,,,,6117.79
2013-05-09,0131000232 - ОД на МВР - Ст.Загора,,,,,6000,,,,,,,,,,,,,,,,,,,,,6000
2013-05-09,0131000253 - ОД на МВР - Хасково,,,,,9295.51,,,,,,,,,,,246.02,,,,,,,,,,9541.53
2013-05-09,0133000000 - Държавна агенция за бежанците,,,,,66000,,,,,,,,,,,,,,,,,,,,,66000
2013-05-09,013700**** - ГД ПБЗН,,,,,59772.27,,,,,,,,,,,76.55,,,,,,,,,,59848.82
2013-05-09,0138000002 - Дирекция "НС 112",,,,,5077.09,,,,,,,,,,,,,,,,,,,,,5077.09
2013-05-10,0130000006 - МВР ЦУ,,,,,25000,,,,,,,,,,,,,,,,,,,,,25000
2013-05-10,013031**** - САД "ПУБ",75530,,,,111997.37,,,,,,,,,,,,,,,,,,,,,187527.37
2013-05-10,013032**** - САД "УССД",1350,,,,,,,,,,,,,,,8.88,,,,,,,,,,1358.88
2013-05-10,0130330008 - СД "ОТО",,,,,9690,,,,,,,,,,,,,,,,,,,,,9690
2013-05-10,013034**** - Академия на МВР,45506.03,,,,600,,,,26950,,,,,,,3484.72,,,,,,,,,,76540.75
2013-05-10,0130350004 - ИСТ,,,,,582.96,,,,,,,,,,,,,,,,,,,,,582.96
2013-05-10,013036**** - Медицински институт,,,,,28248.33,,,,,,,,,,,6525.65,,,,,,,,,,34773.98
2013-05-10,013038**** - Дирекция Миграция,21170,,,,8571.44,,,,,,,,,,,,,,,,,,,,,29741.44
2013-05-10,013060**** - ГД "Национална полиция",91017,,,,27934.62,,,,,,,,,,,,,,,,,,,,,118951.62
2013-05-10,013070**** - ГД "Гранична полиция",241812,,,,15507.6,,,,,,,,,,,14742.97,,,,,,,,,,272062.57
2013-05-10,0130900008 - САД "Международни проекти",,,,,310,,,,,,,,,,,,,,,,,,,,,310
2013-05-10,0131000021 - ОД на МВР - Бургас,68800,,,,60,,,,,,,,,,,,,,,,,,,,,68860
2013-05-10,0131000037 - ОД на МВР - Варна,,,,,44246.18,,,,,,,,,,,466.84,,,,,,,,,,44713.02
2013-05-10,0131000042 - ОД на МВР - В. Търново,,,,,21313.61,,,,,,,,,,,314.93,,,,,,,,,,21628.54
2013-05-10,0131000058 - ОД на МВР - Видин,8113,,,,1596.17,,,,,,,,,,,,,,,,,,,,,9709.17
2013-05-10,0131000079 - ОД на МВР - Габрово,,,,,9596.46,,,,,,,,,,,2177.64,,,,,,,,,,11774.1
2013-05-10,0131000084 - ОД на МВР - Добрич,,,,,11264,,,,,,,,,,,5000,,,,,,,,,,16264
2013-05-10,0131000090 - ОД на МВР - Кърджали,50275,,,,1597.73,,,,,,,,,,,,,,,,,,,,,51872.73
2013-05-10,0131000103 - ОД на МВР - Кюстендил,24700,,,,1065.65,,,,,,,,,,,,,,,,,,,,,25765.65
2013-05-10,0131000119 - ОД на МВР - Монтана,35132.88,,,,13852.46,,,,,,,,,,,,,,,,,,,,,48985.34
2013-05-10,0131000124 - ОД на МВР - Ловеч,,,,,5534.84,,,,,,,,,,,3960.99,,,,,,,,,,9495.83
2013-05-10,0131000130 - ОД на МВР - Пазарджик,65720,,,,1000,,,,,,,,,,,5000,,,,,,,,,,71720
2013-05-10,0131000145 - ОД на МВР - Перник,39680,,,,4151.19,,,,,,,,,,,300,,,,,,,,,,44131.19
2013-05-10,0131000150 - ОД на МВР - Плевен,25460,,,,,,,,,,,,,,,,,,,,,,,,,25460
2013-05-10,0131000166 - ОД на МВР - Пловдив,19400,,,,73730.25,,,,,,,,,,,,,,,,,,,,,93130.25
2013-05-10,0131000171 - ОД на МВР - Разград,,,,,11203.1,,,,,,,,,,,,,,,,,,,,,11203.1
2013-05-10,0131000187 - ОД на МВР - Русе,4550,,,,3655,,,,,,,,,,,4341.72,,,,,,,,,,12546.72
2013-05-10,0131000192 - ОД на МВР - Силистра,,,,,10575.87,,,,,,,,,,,224.72,,,,,,,,,,10800.59
2013-05-10,0131000206 - ОД на МВР - Сливен,67065,,,,236,,,,,,,,,,,1059.6,,,,,,,,,,68360.6
2013-05-10,0131000211 - ОД на МВР - Смолян,1523.12,,,,14990.67,,,,,,,,,,,,,,,,,,,,,16513.79
2013-05-10,0131000227 - ОД на МВР - София,,,,,6500,,,,,,,,,,,,,,,,,,,,,6500
2013-05-10,0131000248 - ОД на МВР - Търговище,,,,,8367.28,,,,,,,,,,,,,,,,,,,,,8367.28
2013-05-10,0131000253 - ОД на МВР - Хасково,,,,,6944,,,,,,,,,,,56.28,,,,,,,,,,7000.28
2013-05-10,0131000269 - ОД на МВР - Шумен,126.49,,,,10166.17,,,,,,,,,,,,,,,,,,,,,10292.66
2013-05-10,0131000274 - ОД на МВР - Ямбол,,,,,14581.84,,,,,,,,,,,,,,,,,,,,,14581.84
2013-05-10,0133000000 - Държавна агенция за бежанците,14000,,,,,,,,,,,,,,,,,,,,,,,,,14000
2013-05-10,0134000004 - САД "КИС",32150,,,,2000,,,,,,,,,,,,,,,,,,,,,34150
2013-05-10,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,3959,,,,,,,,,,,,,,,,,,,,,3959
2013-05-10,0136000003 - ГДБОП,42630,,,,,,,,,,,,,,,,,,,,,,,,,42630
2013-05-10,013700**** - ГД ПБЗН,224060,,,,29382.52,,,,,,,,,,1470.59,,,,,,,,,,,254913.11
2013-05-10,0138000002 - Дирекция "НС 112",48120,,,,336.27,,,,,,,,,,,,,,,,,,,,,48456.27
2013-05-13,0130000006 - МВР ЦУ,,,,,648588.12,,,,,,,,,,,,,,,,,,,,,648588.12
2013-05-13,013031**** - САД "ПУБ",,,,,14426,,,,,,,,,,,,,,,,,,,,,14426
2013-05-13,013032**** - САД "УССД",29180,,,,,,,,,,,,,,,2901.52,,,,,,,,,,32081.52
2013-05-13,0130330008 - СД "ОТО",,,,,100,,,,,,,,,,,,,,,,,,,,,100
2013-05-13,013034**** - Академия на МВР,,,,,5236,,,,,,,,,,,,,,,,,,,,,5236
2013-05-13,0130350004 - ИСТ,28860,,,,,,,,,,,,,,,,,,,,,,,,,28860
2013-05-13,013036**** - Медицински институт,,,,,24582.16,,,,,,,,,,,4824.73,,,,,,,,,,29406.89
2013-05-13,013038**** - Дирекция Миграция,,,,,,,,,,,,,,,,3781.1,,,,,,,,,,3781.1
2013-05-13,013040**** - СДВР,164025,,,,135318.98,,,,,,,,,,1160,,,,,,,,,,,300503.98
2013-05-13,013060**** - ГД "Национална полиция",,,,,13054.8,,,,,,,,,,,2000,,,,,,,,,,15054.8
2013-05-13,013070**** - ГД "Гранична полиция",,,,,65492.43,,,,,,,,,,,357,,,,,,,,,,65849.43
2013-05-13,0131000016 - ОД на МВР - Благоевград,5100,,,,9508.51,,,,,,,,,,,,,,,,,,,,,14608.51
2013-05-13,0131000021 - ОД на МВР - Бургас,,,,,520,,,,,,,,,,,36155.19,,,,,,,,,,36675.19
2013-05-13,0131000037 - ОД на МВР - Варна,13120,,,,21267.81,,,,,,,,,,,25224.02,,,,,,,,,,59611.83
2013-05-13,0131000042 - ОД на МВР - В. Търново,20675,,,,4160,,,,,,,,,,,1000.79,,,,,,,,,,25835.79
2013-05-13,0131000058 - ОД на МВР - Видин,,,,,2981.48,,,,,,,,,,,6515.39,,,,,,,,,,9496.87
2013-05-13,0131000063 - ОД на МВР - Враца,18799.7,,,,10861.02,,,,,,,,,,,7000,,,,,,,,,,36660.72
2013-05-13,0131000079 - ОД на МВР - Габрово,,,,,16810.55,,,,,,,,,,,,,,,,,,,,,16810.55
2013-05-13,0131000084 - ОД на МВР - Добрич,,,,,18816.64,,,,,,,,,,,15822.8,,,,,,,,,,34639.44
2013-05-13,0131000103 - ОД на МВР - Кюстендил,500,,,,,,,,,,,,,,,,,,,,,,,,,500
2013-05-13,0131000124 - ОД на МВР - Ловеч,,,,,,,,,,,,,,,,10209.79,,,,,,,,,,10209.79
2013-05-13,0131000150 - ОД на МВР - Плевен,,,,,39325.61,,,,,,,,,,,,,,,,,,,,,39325.61
2013-05-13,0131000166 - ОД на МВР - Пловдив,,,,,,,,,,,,,,,,49945.47,,,,,,,,,,49945.47
2013-05-13,0131000171 - ОД на МВР - Разград,,,,,1920.47,,,,,,,,,,,7946.95,,,,,,,,,,9867.42
2013-05-13,0131000192 - ОД на МВР - Силистра,,,,,2858.66,,,,,,,,,,,12839.22,,,,,,,,,,15697.88
2013-05-13,0131000206 - ОД на МВР - Сливен,,,,,,,,,,,,,,,,5193.93,,,,,,,,,,5193.93
2013-05-13,0131000211 - ОД на МВР - Смолян,46220,,,,,,,,,,,,,,,,,,,,,,,,,46220
2013-05-13,0131000227 - ОД на МВР - София,4820,,,,,,,,,,,,,,,,,,,,,,,,,4820
2013-05-13,0131000232 - ОД на МВР - Ст.Загора,10680,,,,49565,,,,,,,,,,,,,,,,,,,,,60245
2013-05-13,0131000248 - ОД на МВР - Търговище,5120,,,,,,,,,,,,,,,9247.58,,,,,,,,,,14367.58
2013-05-13,0131000253 - ОД на МВР - Хасково,29240,,,,159.72,,,,,,,,,,,17629.05,,,,,,,,,,47028.77
2013-05-13,0131000269 - ОД на МВР - Шумен,5500,,,,11296.05,,,,,,,,,,,14683.26,,,,,,,,,,31479.31
2013-05-13,0131000274 - ОД на МВР - Ямбол,53670,,,,,,,,,,,,,,,,,,,,,,,,,53670
2013-05-13,0134000004 - САД "КИС",,,,,355258.77,,,,,,,,,,,,,,,,,,,,,355258.77
2013-05-13,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,23110,,,,1986.55,,,,,,,,,,,,,,,,,,,,,25096.55
2013-05-13,0136000003 - ГДБОП,,,,,,,,,,,,,,,,328.73,,,,,,,,,,328.73
2013-05-13,013700**** - ГД ПБЗН,19310,,,,57742.14,,,,,,,,,,,75103.96,,,,,,,,,,152156.1
2013-05-13,0138000002 - Дирекция "НС 112",,,,,289.74,,,,,,,,,,,,,,,,,,,,,289.74
2013-05-13,0139890003 - Фонд за безопасност на движението,,,,,24996,,,,,,,,,,,,,,,,,,,,,24996
2013-05-14,0130000006 - МВР ЦУ,,,,,44085.44,,,,,,,,,,,1329.76,,,,,,,,,,45415.2
2013-05-14,013031**** - САД "ПУБ",,,,,3113.25,,,,,,,,,,,,,,,,,,,,,3113.25
2013-05-14,013032**** - САД "УССД",,,,,21613.58,,,,,,,,,,,48448.62,,,,,,,,,,70062.2
2013-05-14,0130330008 - СД "ОТО",,,,,823.01,,,,,,,,,,,18.95,,,,,,,,,,841.96
2013-05-14,013034**** - Академия на МВР,,,,,1515.92,,,,,,,,,,,,,,,,,,,,,1515.92
2013-05-14,0130350004 - ИСТ,,,,,325.14,,,,,,,,,,,,,,,,,,,,,325.14
2013-05-14,013036**** - Медицински институт,,,,,22599.02,,,,,,,,,,,9228.88,,,,,,,,,,31827.9
2013-05-14,013040**** - СДВР,,,,,,,,,,,,,,,10,230284.49,,,,,,,,,,230294.49
2013-05-14,013060**** - ГД "Национална полиция",,,,,1683.88,,,,,,,,,,,,,,,,,,,,,1683.88
2013-05-14,013070**** - ГД "Гранична полиция",,,,,8996.81,,,,,65298.38,,,,,,10239.71,,,,,,,,,,84534.9
2013-05-14,0130900008 - САД "Международни проекти",,,,,,,,,,,,,,391.17,,,,,,,,,,,,391.17
2013-05-14,0131000016 - ОД на МВР - Благоевград,215,,,,43961.5,,,,,,,,,,,16990.98,,,,,,,,,,61167.48
2013-05-14,0131000021 - ОД на МВР - Бургас,,,,,19661.32,,,,,,,,,,835.9,489.65,,,,,,,,,,20986.87
2013-05-14,0131000042 - ОД на МВР - В. Търново,,,,,712.56,,,,,,,,,,,37105.05,,,,,,,,,,37817.61
2013-05-14,0131000079 - ОД на МВР - Габрово,,,,,9204.9,,,,,,,,,,,14628.4,,,,,,,,,,23833.3
2013-05-14,0131000090 - ОД на МВР - Кърджали,,,,,,,,,,,,,,,,9858.61,,,,,,,,,,9858.61
2013-05-14,0131000119 - ОД на МВР - Монтана,,,,,12173.86,,,,,,,,,,,7575.46,,,,,,,,,,19749.32
2013-05-14,0131000124 - ОД на МВР - Ловеч,,,,,19485.52,,,,,,,,,,,,,,,,,,,,,19485.52
2013-05-14,0131000130 - ОД на МВР - Пазарджик,,,,,23671.58,,,,,,,,,,,22469.54,,,,,,,,,,46141.12
2013-05-14,0131000145 - ОД на МВР - Перник,,,,,5775.39,,,,,,,,,,,11569.15,,,,,,,,,,17344.54
2013-05-14,0131000150 - ОД на МВР - Плевен,,,,,,,,,,,,,,,,19172.64,,,,,,,,,,19172.64
2013-05-14,0131000171 - ОД на МВР - Разград,,,,,2434.9,,,,,,,,,,,,,,,,,,,,,2434.9
2013-05-14,0131000187 - ОД на МВР - Русе,,,,,,,,,,,,,,,,14324.91,,,,,,,,,,14324.91
2013-05-14,0131000192 - ОД на МВР - Силистра,,,,,19.04,,,,,,,,,,,,,,,,,,,,,19.04
2013-05-14,0131000206 - ОД на МВР - Сливен,,,,,,,,,,,,,,,,1274.45,,,,,,,,,,1274.45
2013-05-14,0131000211 - ОД на МВР - Смолян,,,,,1875.44,,,,,,,,,,,1964.82,,,,,,,,,,3840.26
2013-05-14,0131000227 - ОД на МВР - София,,,,,,,,,,,,,,,,4109.18,,,,,,,,,,4109.18
2013-05-14,0131000253 - ОД на МВР - Хасково,,,,,179.16,,,,,,,,,,,878.05,,,,,,,,,,1057.21
2013-05-14,0131000269 - ОД на МВР - Шумен,,,,,4320.87,,,,,,,,,,,,,,,,,,,,,4320.87
2013-05-14,0131000274 - ОД на МВР - Ямбол,,,,,15761.12,,,,,,,,,,5000,9914.77,,,,,,,,,,30675.89
2013-05-14,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,864.52,,,,,,,,,,,,,,,,,,,,,864.52
2013-05-14,0136000003 - ГДБОП,,,,,10410.3,,,,,,,,,,,,,,,,,,,,,10410.3
2013-05-14,013700**** - ГД ПБЗН,,,,,17616.61,,,,,,,,,,,87938.13,,,,,,,,,,105554.74
2013-05-15,013032**** - САД "УССД",,,,,37211.97,,,,,,,,,,,4295.63,,,,,,,,,,41507.6
2013-05-15,0130330008 - СД "ОТО",,,,,476,,,,,,,,,,,,,,,,,,,,,476
2013-05-15,013034**** - Академия на МВР,9798.2,,,,1847.72,,,,,,,,,,,,,,,,,,,,,11645.92
2013-05-15,0130350004 - ИСТ,,,,,1383.03,,,,,,,,,,,,,,,,,,,,,1383.03
2013-05-15,013036**** - Медицински институт,100,,,,,,,,,,,,,,,,,,,,,,,,,100
2013-05-15,013040**** - СДВР,,,,,75164.62,,,,,,,,,,0.5,60,,,,,,,,,,75225.12
2013-05-15,013060**** - ГД "Национална полиция",,,,,,,,,,,,,,,,30429.88,,,,,,,,,,30429.88
2013-05-15,013070**** - ГД "Гранична полиция",341.32,,,,26915.71,,,,,,,,,,,2467.61,,,,,,,,,,29724.64
2013-05-15,0131000021 - ОД на МВР - Бургас,,,,,47998.36,,,,,,,,,,,,,,,,,,,,,47998.36
2013-05-15,0131000037 - ОД на МВР - Варна,,,,,23580.39,,,,,,,,,,,2687.34,,,,,,,,,,26267.73
2013-05-15,0131000058 - ОД на МВР - Видин,,,,,12580.42,,,,,,,,,,,,,,,,,,,,,12580.42
2013-05-15,0131000063 - ОД на МВР - Враца,,,,,,,,,,,,,,,,122983.26,,,,,,,,,,122983.26
2013-05-15,0131000084 - ОД на МВР - Добрич,,,,,1780,,,,,,,,,,,,,,,,,,,,,1780
2013-05-15,0131000090 - ОД на МВР - Кърджали,,,,,2519.01,,,,,,,,,,,,,,,,,,,,,2519.01
2013-05-15,0131000103 - ОД на МВР - Кюстендил,,,,,5377.34,,,,,,,,,,,11081.37,,,,,,,,,,16458.71
2013-05-15,0131000145 - ОД на МВР - Перник,,,,,7070.11,,,,,,,,,,,,,,,,,,,,,7070.11
2013-05-15,0131000166 - ОД на МВР - Пловдив,,,,,196.5,,,,,146808.48,,,,,,,,,,,,,,,,147004.98
2013-05-15,0131000171 - ОД на МВР - Разград,,,,,9916.95,,,,,,,,,,,,,,,,,,,,,9916.95
2013-05-15,0131000192 - ОД на МВР - Силистра,,,,,1239.71,,,,,,,,,,,798.92,,,,,,,,,,2038.63
2013-05-15,0131000206 - ОД на МВР - Сливен,,,,,372,,,,,,,,,,,269.66,,,,,,,,,,641.66
2013-05-15,0131000211 - ОД на МВР - Смолян,,,,,3351.26,,,,,,,,,,,,,,,,,,,,,3351.26
2013-05-15,0131000227 - ОД на МВР - София,3280,,,,,,,,,,,,,,,,,,,,,,,,,3280
2013-05-15,0131000232 - ОД на МВР - Ст.Загора,,,,,42411.69,,,,,,,,,,,50019.57,,,,,,,,,,92431.26
2013-05-15,0131000248 - ОД на МВР - Търговище,,,,,14116.54,,,,,,,,,,50,,,,,,,,,,,14166.54
2013-05-15,0131000253 - ОД на МВР - Хасково,,,,,105.13,,,,,,,,,,,408.2,,,,,,,,,,513.33
2013-05-15,0131000269 - ОД на МВР - Шумен,,,,,100,,,,,,,,,,,,,,,,,,,,,100
2013-05-15,0131000274 - ОД на МВР - Ямбол,,,,,4962.95,,,,,,,,,,,,,,,,,,,,,4962.95
2013-05-15,0134000004 - САД "КИС",,,,,31102.22,,,,,,,,,,,,,,,,,,,,,31102.22
2013-05-15,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,2307.78,,,,,,,,,,,,,,,,,,,,,2307.78
2013-05-15,013700**** - ГД ПБЗН,,,,,12896.58,,,,,,,,,,80.6,319.11,,,,,,,,,,13296.29
2013-05-16,013031**** - САД "ПУБ",16226,,,,85939.53,,,,,,,,,,,,,,,,,,,,,102165.53
2013-05-16,013032**** - САД "УССД",,,,,35380.28,,,,,,,,,,,962.83,,,,,,,,,,36343.11
2013-05-16,0130330008 - СД "ОТО",,,,,894.78,,,,,,,,,,,,,,,,,,,,,894.78
2013-05-16,013034**** - Академия на МВР,,,,,87.79,,,,,,,,,,,,,,,,,,,,,87.79
2013-05-16,0130350004 - ИСТ,,,,,1348.6,,,,,,,,,,,,,,,,,,,,,1348.6
2013-05-16,013038**** - Дирекция Миграция,,,,,11766.76,,,,,,,,,,,2177.54,,,,,,,,,,13944.3
2013-05-16,013040**** - СДВР,,,,,,,,,,,,,,,300,1082,,,,,,,,,,1382
2013-05-16,013060**** - ГД "Национална полиция",1241.62,,,,4650.46,,,,,,,,,,,,,,,,,,,,,5892.08
2013-05-16,013070**** - ГД "Гранична полиция",,,,,49971.6,,,,,,,,,,,,,,,,,,,,,49971.6
2013-05-16,0130900008 - САД "Международни проекти",,,,,,,,,,,,,,1173.5,,,,,,,,,,,,1173.5
2013-05-16,0131000042 - ОД на МВР - В. Търново,,,,,17870.67,,,,,,,,,,,,,,,,,,,,,17870.67
2013-05-16,0131000079 - ОД на МВР - Габрово,,,,,,,,,,,,,,,,1639.02,,,,,,,,,,1639.02
2013-05-16,0131000090 - ОД на МВР - Кърджали,,,,,5500,,,,,,,,,,,,,,,,,,,,,5500
2013-05-16,0131000103 - ОД на МВР - Кюстендил,,,,,1010.5,,,,,,,,,,,,,,,,,,,,,1010.5
2013-05-16,0131000119 - ОД на МВР - Монтана,900,,,,2160,,,,,,,,,,,,,,,,,,,,,3060
2013-05-16,0131000124 - ОД на МВР - Ловеч,,,,,45,,,,,,,,,,,,,,,,,,,,,45
2013-05-16,0131000130 - ОД на МВР - Пазарджик,,,,,6510.4,,,,,,,,,,,,,,,,,,,,,6510.4
2013-05-16,0131000145 - ОД на МВР - Перник,,,,,1264.47,,,,,,,,,,,949.89,,,,,,,,,,2214.36
2013-05-16,0131000192 - ОД на МВР - Силистра,,,,,824.32,,,,,,,,,,,507.66,,,,,,,,,,1331.98
2013-05-16,0131000206 - ОД на МВР - Сливен,,,,,,,,,,,,,,,,497.23,,,,,,,,,,497.23
2013-05-16,0131000227 - ОД на МВР - София,330,,,,1427.88,,,,,,,,,,,,,,,,,,,,,1757.88
2013-05-16,0131000232 - ОД на МВР - Ст.Загора,,,,,1315,,,,,,,,,,,1400,,,,,,,,,,2715
2013-05-16,0131000248 - ОД на МВР - Търговище,,,,,708.86,,,,,,,,,,,,,,,,,,,,,708.86
2013-05-16,0131000253 - ОД на МВР - Хасково,,,,,3486,,,,,,,,,,,130.65,,,,,,,,,,3616.65
2013-05-16,0131000269 - ОД на МВР - Шумен,,,,,22903.86,,,,,,,,,,,,,,,,,,,,,22903.86
2013-05-16,0131000274 - ОД на МВР - Ямбол,,,,,4650.35,,,,,,,,,,,,,,,,,,,,,4650.35
2013-05-16,0133000000 - Държавна агенция за бежанците,,,,,10302.83,,,,,,,,,,,,,,,,,,,,,10302.83
2013-05-16,013700**** - ГД ПБЗН,,,,,15021.29,,,,,,,,,,,,,,,,,,,,,15021.29
2013-05-16,0138000002 - Дирекция "НС 112",,,,,1003.77,,,,,,,,,,,,,,,,,,,,,1003.77
2013-05-16,0139890003 - Фонд за безопасност на движението,,,,,,,,,,,,,,,,920,,,,,,,,,,920
2013-05-17,013032**** - САД "УССД",36232,,,,,,,,,,,,,,,,,,,,,,,,,36232
2013-05-17,0130330008 - СД "ОТО",,,,,10830.4,,,,,,,,,,,,,,,,,,,,,10830.4
2013-05-17,013034**** - Академия на МВР,,,,,60,,,,,,,,,,,,,,,,,,,,,60
2013-05-17,013036**** - Медицински институт,,,,,4923.06,,,,,,,,,,,1809.98,,,,,,,,,,6733.04
