date,entityid,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99
130107,21,,,,,3000,,,,,,,,,,,7000,,,,,,,,,
130107,23,,,,,26794.48,,,,,,,,,,,4000,,,,,,,,,
130107,24,,,,,1000,,,,,,,,,,,3000,,,,,,,,,
130107,26,,,,,1647.07,,,,,,,,,,,,,,,,,,,,
130107,27,,,,,1926.57,,,,,,,,,,,3238.37,,,,,,,,,
130107,30,,,,,3000,,,,,,,,,,844,,,,,,,,,,
130107,31,,,,,,,,,,,,,,,,10000,,,,,,,,,
130107,32,,,,,13622.02,,,,,,,,,,,5000,,,,,,,,,
130107,34,,,,,22954.58,,,,,,,,,,,500,,,,,,,,,
130107,35,,,,,11688.97,,,,,,,,,,,,,,,,,,,,
130107,36,,,,,1000,,,,,,,,,,,3000,,,,,,,,,
130107,37,,,,,1000,,,,,,,,,,,,,,,,,,,,
130107,39,,,,,17008.65,,,,,,,,,,,,,,,,,,,,
130107,40,,,,,2000,,,,,,,,,,,,,,,,,,,,
130107,42,,,,,1500,,,,,,,,,,,,,,,,,,,,
130107,43,,,,,40000,,,,,,,,,,,,,,,,,,,,
130107,45,,,,,4294.89,,,,,,,,,,,,,,,,,,,,
130107,46,,,1268.21,,190000,,,,,,,,,,,,,,,,,,,,
130107,47,,,,,22136.04,,,,,,,,,,52,,,,,,,,,,
130108,1,,,,,263918.46,,,,,,,,,,,,,,,,,,,,
130108,2,,,,,7463.35,,,,,,,,,,,,,,,,,,,,
130108,4,,,,,93655.35,,,,,,,,,,,110174.51,,,,,,,,,
130108,6,18670,,,,,,,,,,,,,,,,,,,,,,,,
130108,10,,,,,8919.12,,,,,,,,,,,,,,,,,,,,
130108,13,16992,,,,70,,,,,,,,,,,,,,,,,,,,
130108,14,,,,,3933.08,,,,,,,,,,,2615.87,,,,,,,,,
130108,18,,,,,11305.78,,,,,,,,,,,,,,,,,,,,
130108,20,,,,,739.47,,,,,,,,,,,,,,,,,,,,
130108,22,,,,,5225.74,,,,,,,,,,,500,,,,,,,,,
130108,25,,,,,2000,,,,,,,,,,,9000,,,,,,,,,
130108,26,,,,,7457.81,,,,,,,,,,,,,,,,,,,,
130108,27,,,,,9833.41,,,,,,,,,,,54.6,,,,,,,,,
130108,28,62480,,,,762,,,,,,,,,,,4738,,,,,,,,,
130108,30,,,,,,,,,,,,,,,,4000,,,,,,,,,
130108,32,,,,,5161.86,,,,,,,,,,,,,,,,,,,,
130108,35,,,,,5079.81,,,,,,,,,,,,,,,,,,,,
130108,36,,,,,16237.71,,,,,,,,,,,138.36,,,,,,,,,
130108,38,,,,,3000,,,,,,,,,,,,,,,,,,,,
130108,40,,,,,126.74,,,,,,,,,,,,,,,,,,,,
130108,41,,,,,24501.55,,,,,,,,,,,,,,,,,,,,
130108,45,22210,,,,,,,,,,,,,,,,,,,,,,,,
130108,46,41670,,,,2992.78,,,,,,,,,,,,,,,,,,,,
130108,47,83250,,,,28202.94,,,,,,,,,,,,,,,,,,,,
130108,48,,,,,4331.12,,,,,,,,,,,,,,,,,,,,
130109,2,76660,,,,,,,,,,,,,,,,,,,,,,,,
130109,4,22670,,,,28106.46,,,,,,,,,,,52539.27,,,,,,,,,
130109,5,,,,,11563.2,,,,,,,,,,,,,,,,,,,,
130109,6,53290,,,,,,,,,,,,,,,,,,,,,,,,
130109,7,25290,,,,199.08,,,,,,,,,,,,,,,,,,,,
130109,10,20970,,,,2000,,,,,,,,,,,,,,,,,,,,
130109,13,68775,,,,5246.57,,,,,,,,,,,,,,,,,,,,
130109,14,203657,,,,5731.04,,,,,,,,,,,1097.08,,,,,,,,,
130109,16,5600,,,,,,,,,,,,,,,,,,,,,,,,
130109,17,67512,,,,19671.81,,,,,,,,,,,,,,,,,,,,
130109,19,,,,,40279.41,,,,,,,,,,,377.6,,,,,,,,,
130109,20,4770,,,,,,,,,,,,,,,,,,,,,,,,
130109,21,11950,,,,,,,,,,,,,,,,,,,,,,,,
130109,22,,,,,14332.82,,,,,,,,,,,,,,,,,,,,
130109,24,51165,,,,,,,,,,,,,,,,,,,,,,,,
130109,25,24170,,,,,,,,,,,,,,,,,,,,,,,,
130109,26,,,,,18300.95,,,,,,,,,,,,,,,,,,,,
130109,29,38240,,,,2393.16,,,,,,,,,,,350,,,,,,,,,
130109,30,25180,,,,,,,,,,,,,,,,,,,,,,,,
130109,32,,,,,324.59,,,,,,,,,,,,,,,,,,,,
130109,33,4630,,,,2530,,,,,,,,,,,300,,,,,,,,,
130109,35,66430,,,,,,,,,,,,,,,,,,,,,,,,
130109,36,45215,,,,5120,,,,,,,,,,,,,,,,,,,,
130109,38,10660,,,,6987.27,,,,,,,,,,,,,,,,,,,,
130109,39,5070,,,,,,,,,,,,,,,,,,,,,,,,
130109,40,29470,,,,,,,,,,,,,,,380.44,,,,,,,,,
130109,41,5770,,,,,,,,,,,,,,,,,,,,,,,,
130109,43,13670,,,,,,,,,,,,,,,,,,,,,,,,
130109,44,,,,,332160.57,,,,,,,,,,,,,,,,,,,,
130109,47,140340,221.18,,,37323.57,,,,,,,,,,4289.38,3598.23,,,,,,,,,
130109,48,44540,,,,3000,,,,,,,,,,,,,,,,,,,,
130110,1,,,,,3072.14,,,,,,,,,,,,,,,,,,,,
130110,2,,,,,109409.9,,,,,,,,,,,,,,,,,,,,
130110,6,,,,,182.75,,,,,,,,,,5229,,,,,,,,,,
130110,12,163017.13,,,,50,,,,,,,,,,,1000,,,,,,,,,
130110,14,62719.4,,,,13409.92,,,,,,,,,,,2004.84,,,,,,,,,
130110,15,,,,,300,,,,,,,,,,,,,,,,,,,,
130110,20,,,,,56,,,,,,,,,,,,,,,,,,,,
130110,25,500,,,,8005.37,,,,,,,,,,,,,,,,,,,,
130110,26,32830,,,,,,,,,,,,,,,,,,,,,,,,
130110,30,80,,,,,,,,,,,,,,,,,,,,,,,,
130110,31,23725,,,,,,,,,,,,,,,,,,,,,,,,
130110,34,,,,,718.72,,,,,,,,,,,,,,,,,,,,
130110,40,,,,,,,,,,,,,,,,469,,,,,,,,,
130110,41,,,,,1646.33,,,,,,,,,,,,,,,,,,,,
130110,42,53170,,,,,,,,,,,,,,,,,,,,,,,,
130110,44,28100,,,,,,,,,,,,,,,,,,,,,,,,
130110,45,,,,,2685.12,,,,,,,,,,,,,,,,,,,,
130110,47,140.6,,,,3107.02,,,,,,,,,,,,,,,,,,,,
130111,1,,,,,59989.61,,,,,,,,,,,,,,,,,,,,
130111,4,4800,,,,93124.32,,,,,,,,,,,26436.49,,,,,,,,,
130111,6,,,,,500,,,,,,,,,,,,,,,,,,,,
130111,7,,,,,219.96,,,,,,,,,,,,,,,,,,,,
130111,8,1100,,,,32812.22,,,,,,,,,,,756.67,,,,,,,,,
130111,10,,,,,29429.57,,,,,,,,,,,12177.03,,,,,,,,,
130111,14,,,,,7928.48,,,,,,,,,,,,,,,,,,,,
130111,15,,,,,4150,,,,,,,,,,,,,,,,,,,,
130111,17,,,,,2353.01,,,,,,,,,,,,,,,,,,,,
130111,18,11640,,,,,,,,,,,,,,,527.92,,,,,,,,,
130111,19,19125,,,,900.24,,,,,,,,,,,1307.4,,,,,,,,,
130111,20,,,,,512,,,,,,,,,,,,,,,,,,,,
130111,23,,,,,584,,,,,,,,,,,13136.99,,,,,,,,,
130111,24,,,,,1014.8,,,,,,,,,,,,,,,,,,,,
130111,26,,,,,662.78,,,,,,,,,,,261.02,,,,,,,,,
130111,27,,,,,312.87,,,,,,,,,,,6539.21,,,,,,,,,
130111,28,,,,,140.91,,,,,,,,,,,,,,,,,,,,
130111,30,,,,,20087.15,,,,,,,,,,,,,,,,,,,,
130111,32,,,,,568.5,,,,,,,,,,,3931.51,,,,,,,,,
130111,33,,,,,22257.87,,,,,,,,,,,,,,,,,,,,
130111,34,,,,,4080.72,,,,,,,,,,,5041.16,,,,,,,,,
130111,37,3900,,,,,,,,,,,,,,,,,,,,,,,,
130111,38,,,,,22998.59,,,,,105000,,,,,,43312.45,,,,,,,,,
130111,41,,,,,,,,,,,,,,,,3946.62,,,,,,,,,
130111,44,,,,,29567.84,,,,,,,,,,,,,,,,,,,,
130111,47,5600,,,,9758.47,,,,,,,,,,,77286.09,,,,,,,,,
130111,48,,,,,795.96,,,,,,,,,,,,,,,,,,,,
130114,1,,,,,,,,,,,,,,,,2273.58,,,,,,,,,
130114,3,,,,,102773.92,,,,,,,,,,,,,,,,,,,,
130114,4,,,,,69940.63,,,,,,,,,,,2888.66,,,,,,,,,
130114,6,20000,,,,2000,,,,,,,,,,,,,,,,,,,,
130114,7,,,,,159.55,,,,,,,,,,,,,,,,,,,,
130114,8,,,,,2964.7,,,,,,,,,,,5413.83,,,,,,,,,
130114,11,,,,,250.25,,,,,,,,,,,3755,,,,,,,,,
130114,12,,,,,,,,,,,,,,,,180683.97,,,,,,,,,
130114,13,,,,,8255,,,,,,,,,,,43545.8,,,,,,,,,
130114,14,,,,,18315.63,,,,,,,,,,,3755.84,,,,,,,,,
130114,16,,,,,1629.7,,,,,,,,,,,14499.29,,,,,,,,,
130114,17,,,,,,,,,,,,,,,333,20345.52,,,,,,,,,
130114,18,,,,,1117.79,,,,,,,,,,,13094.12,,,,,,,,,
130114,19,,,,,2408.24,,,,,,,,,,,20594.71,,,,,,,,,
130114,20,,,,,7606.86,,,,,,,,,,,6052.24,,,,,,,,,
130114,21,,,,,2000,,,,,,,,,,,,,,,,,,,,
130114,22,,,,,836.7,,,,,,,,,,,6167.82,,,,,,,,,
130114,24,,,,,1079.96,,,,,,,,,,,2471.67,,,,,,,,,
130114,25,,,,,232.5,,,,,,,,,,,12261,,,,,,,,,
130114,26,,,,,,,,,,,,,,,,11623.76,,,,,,,,,
130114,28,,,,,,,,,,,,,,,,13451.88,,,,,,,,,
130114,29,,,,,1345,,,,,,,,,,,9806.99,,,,,,,,,
130114,30,,,,,1085.17,,,,,,,,,,,13222.76,,,,,,,,,
130114,31,,,,,4655.41,,,,,,,,,,,39551.78,,,,,,,,,
130114,32,,,,,6822.63,,,,,,,,,,,,,,,,,,,,
130114,33,,,,,,,,,,,,,,,,1527.34,,,,,,,,,
130114,34,,,,,818.24,,,,,,,,,,,321.47,,,,,,,,,
130114,35,,,,,644.94,,,,,,,,,,,25769.57,,,,,,,,,
130114,36,,,,,4936.51,,,,,,,,,,,2277.11,,,,,,,,,
130114,37,,,,,,,,,,,,,,,,8276.42,,,,,,,,,
130114,40,,,,,2385.32,,,,,,,,,,,23439.2,,,,,,,,,
130114,41,,,,,2000,,,,,,,,,,,,,,,,,,,,
130114,42,,,,,20574.6,,,,,,,,,,,5547.44,,,,,,,,,
130114,43,,,,,16436.68,,,,,,,,,,,,,,,,,,,,
130114,46,,,,,2046,,,,,,,,,,,395.76,,,,,,,,,
130114,47,,,,,7524.08,,,,,,,,,,,161549.3,,,,,,,,,
130115,5,,,,,7634.72,,,,,,,,,,,3774.45,,,,,,,,,
130115,7,,,,,98.62,,,,,,,,,,,,,,,,,,,,
130115,11,,,,,53797.04,,,,,,,,,,,164.19,,,,,,,,,
130115,12,,,,,175,,,,,,,,,,,,,,,,,,,,
130115,13,,,,,1779.06,,,,,,,,,,,,,,,,,,,,
130115,14,1792,,,,13569.13,,,,,,,,,,,,,,,,,,,,
130115,19,,,,,118.6,,,,,,,,,,,1250.41,,,,,,,,,
130115,20,,,,,2629.56,,,,,,,,,,,,,,,,,,,,
130115,21,,,,,,,,,,,,,,,,106606.51,,,,,,,,,
130115,23,,,,,6708.9,,,,,,,,,,,,,,,,,,,,
130115,27,,,,,16996.7,,,,,,,,,,,,,,,,,,,,
130115,28,,,,,100,,,,,,,,,,,,,,,,,,,,
130115,33,,,,,1250.69,,,,,,,,,,,11414.28,,,,,,,,,
130115,34,,,,,22.96,,,,,,,,,,,521.45,,,,,,,,,
130115,39,,,,,5372.68,,,,,,,,,,,8419.06,,,,,,,,,
130115,40,,,,,2388.5,,,,,,,,,,,,,,,,,,,,
130115,44,,,,,35655.79,,,,,,,,,,,,,,,,,,,,
130115,45,,,,,5.81,,,,,,,,,,,,,,,,,,,,
130115,48,,,,,1080.94,,,,,,,,,,,,,,,,,,,,
130116,1,,,,,3886.85,,,,,,,,,,,,,,,,,,,,
130116,5,,,,,1052.46,,,,,,,,,,,,,,,,,,,,
130116,6,673.04,,,,37862.33,,,,,,,,,,,,,,,,,,,,
130116,7,,,,,1000,,,,,,,,,,,,,,,,,,,,
130116,14,,,,,11130.67,,,,,,,,,,,7667.97,,,,,,,,,
130116,19,,,,,746.4,,,,,,,,,,,1479.32,,,,,,,,,
130116,21,,,,,24295.43,,,,,,,,,,,,,,,,,,,,
130116,24,,,,,3728.8,,,,,,,,,,,3000,,,,,,,,,
130116,29,,,,,21298.1,,,,,,,,,,,609.01,,,,,,,,,
130116,35,,,,,2184.35,,,,,,,,,,,352.82,,,,,,,,,
130116,38,,,,,2314.74,,,,,,,,,,,,,,,,,,,,
130116,40,,,,,5764.14,,,,,,,,,,,,,,,,,,,,
130116,43,,,,,28177.72,,,,,,,,,,,,,,,,,,,,
130116,44,,,,,942.54,,,,,,,,,,,,,,,,,,,,
130116,45,,,,,79.38,,,,,,,,,,,,,,,,,,,,
130116,47,,,,,81085.67,,,,,,,,,,,,,,,,,,,,
130116,48,,,,,66,,,,,,,,,,,,,,,,,,,,
130117,3,,,,,8647.33,,,,,,,,,,,,,,,,,,,,
130117,4,,,,,5.24,,,,,,,,,,,10624.14,,,,,,,,,
130117,6,,,,,3874.48,,,,,,,,,,,,,,,,,,,,
130117,8,,,,,145.36,,,,,,,,,,,327.14,,,,,,,,,
130117,14,2666.88,,,,7050.03,,,,,,,,,,,505.34,,,,,,,,,
130117,17,,,,,10787.08,,,,,,,,,,,7013.15,,,,,,,,,
130117,22,,,,,45.4,,,,,,,,,,,2113.66,,,,,,,,,
130117,32,,,,,3021.51,,,,,,,,,,,,,,,,,,,,
130117,37,,,,,39213.04,,,,,,,,,,,,,,,,,,,,
130117,38,,,,,3000,,,,,,,,,,,,,,,,,,,,
130117,39,,,,,7113.96,,,,,,,,,,,,,,,,,,,,
130117,40,,,,,925.43,,,,,,,,,,500,481.2,,,,,,,,,
130117,45,,,,,1380.57,,,,,,,,,,,,,,,,,,,,
130117,47,,,,,130212.5,,,,,,,,,,,,,,,,,,,,
130118,3,,,,,764.76,,,,,,,,,,,,,,,,,,,,
130118,5,,,,,3900,,,,,,,,,,,,,,,,,,,,
130118,7,,,,,768,,,,,,,,,,,,,,,,,,,,
130118,11,,,,,21460.57,,,,,,,,,,,,,,,,,,,,
130118,12,,,,,137.62,,,,,,,,,,163,,,,,,,,,,
130118,14,,,,,9108.65,,,,,,,,,,,1075.57,,,,,,,,,
130118,16,,,,,455.24,,,,,,,,,,,,,,,,,,,,
130118,18,,,,,429.34,,,,,,,,,,,1838.9,,,,,,,,,
130118,21,,,,,2963.51,,,,,,,,,,,,,,,,,,,,
130118,28,,,,,15958.73,,,,,,,,,,,,,,,,,,,,
130118,31,,,,,1801.34,,,,,,,,,,,810.65,,,,,,,,,
130118,33,,,,,13489.98,,,,,,,,,,,500,,,,,,,,,
130118,34,,,,,,,,,,,,,,,,736.61,,,,,,,,,
130118,35,,,,,,,,,,,,,,,,610.86,,,,,,,,,
130118,37,,,,,25,,,,,,,,,,,,,,,,,,,,
130118,40,,,,,1560,,,,,,,,,,,,,,,,,,,,
130118,42,,,,,1680.27,,,,,,,,,,,,,,,,,,,,
130118,46,,,,,12344.82,,,,,,,,,,,,,,,,,,,,
130118,47,,,,,17833.43,,,,,,,,,,298.72,,,,,,,,,,
130121,3,,,,,204,,,,,,,,,,,,,,,,,,,,
130121,5,,,,,6110.29,,,,,,,,,,,,,,,,,,,,
130121,6,,,,,6350,,,,,,,,,,,,,,,,,,,,
130121,8,,,,,25276.3,,,,,,,,,,,804.42,,,,,,,,,
130121,9,,,,,2000,,,,,,,,,,,,,,,,,,,,
130121,12,,,,,47195,,,,,,,,,,,,,,,,,,,,
130121,13,,,,,5916.95,,,,,,,,,,144,700,,,,,,,,,
130121,14,,,,,1675.97,,,,,,,,,,,1548.25,,,,,,,,,
130121,19,,,,,9313.55,,,,,,,,,,,,,,,,,,,,
130121,20,,,,,220,,,,,,,,,,,,,,,,,,,,
130121,22,,,,,1747.12,,,,,,,,,,,,,,,,,,,,
130121,23,,,,,10120,,,,,,,,,,,,,,,,,,,,
130121,25,,,,,,,,,,,,,,,384,,,,,,,,,,
130121,28,,,,,10,,,,,,,,,,,,,,,,,,,,
130121,29,,,,,147.04,,,,,,,,,,,2510.88,,,,,,,,,
130121,35,,,,,2000,,,,,,,,,,,,,,,,,,,,
130121,38,,,,,2000,,,,,,,,,,,2879.03,,,,,,,,,
130121,40,,,,,4024,,,,,,,,,,,91.98,,,,,,,,,
130121,42,,,,,3000,,,,,,,,,,,,,,,,,,,,
130121,43,,,,,7278.8,,,,,,,,,,,,,,,,,,,,
130121,47,,,,,400,,,,,,,,,,,,,,,,,,,,
130122,3,,,,,16059.75,,,,,,,,,,,,,,,,,,,,
130122,7,,,,,1630.08,,,,,,,,,,,,,,,,,,,,
130122,13,271553.72,,6979.83,,54455.97,,,,,,,,,,,,,,,,,,,,
130122,14,,,,,6853.96,,,,,,,,,,,2189.58,,,,,,,,,
130122,17,,,,,5020,,,,,,,,,,,,,,,,,,,,
130122,18,,,,,186.68,,,,,,,,,,,1103.12,,,,,,,,,
130122,22,,,,,628.68,,,,,,,,,,,,,,,,,,,,
130122,26,,,,,645.5,,,,,,,,,,,528.18,,,,,,,,,
130122,30,,,,,8905,,,,,,,,,,,,,,,,,,,,
130122,31,,,,,10463.98,,,,,,,,,,,891.76,,,,,,,,,
130122,33,,,,,11586.33,,,,,,,,,,,,,,,,,,,,
130122,34,,,,,5226.57,,,,,,,,,,,75.6,,,,,,,,,
130122,36,,,,,500,,,,,,,,,,,1139.91,,,,,,,,,
130122,38,,,,,12015,,,,,,,,,,,,,,,,,,,,
130122,40,,,,,1300.52,,,,,,,,,,,,,,,,,,,,
130122,45,,,,,495.68,,,,,,,,,,,,,,,,,,,,
130122,46,,,,,1447.74,,,,,,,,,,,,,,,,,,,,
130122,47,,,,,29665.31,,,,,,,,,,,,,,,,,,,,
130123,50,,,,,,,,,,,,,,,,,,,,,,,,-1360500,
130123,3,1283960.31,,27961.92,,150000,,,,,,,,,,,,,,,,,,,,
130123,4,665914.96,,19650.6,,,,,,,718642.28,,,,,,382.17,,,,,,,,,
130123,5,1743601.85,,79586.93,,,,,,,,,,,,,,,,,,,,,,
130123,6,407601.97,,61919.88,,372,,,,,,,,,,,,,,,,,,,,
130123,7,,,,,51.53,,,,,,,,,,,,,,,,,,,,
130123,8,133781.34,,8917.5,,39712.74,,,,,,,,,,,86.4,,,,,,,,,
130123,11,276528.01,,2407.32,,644,,,,,,,,,,,,,,,,,,,,
130123,12,95288.74,,,,15717.43,,,,,,,,,,250,,,,,,,,,,
130123,13,1802883.38,,61820.58,,36681,,,,,,,,,,,,,,,,,,,,
130123,14,3917097.43,,185442.73,,,,,,,,,,,,,,,,,,,,,,
130123,16,,,,,,,,,,,,,,,,3138.02,,,,,,,,,
130123,17,1638320.29,,27602.62,,,,,,,,,,,,,,,,,,,,,,
130123,18,1683152.99,,92861.58,,2400,,,,,,,,,,,,,,,,,,,,
130123,20,383220.44,,39179.75,,137.4,,,,,,,,,,,,,,,,,,,,
130123,21,,,,,3700.11,,,,,,,,,,,,,,,,,,,,
130123,22,457862.81,,28633.61,,,,,,,,,,,,,,,,,,,,,,
130123,23,649118.37,,28047.11,,2106.14,,,,,,,,,,,,,,,,,,,,
130123,24,529301.77,,19467.48,,,,,,,,,,,,,,,,,,,,,,
130123,25,77304.65,,,,6947.86,,,,,,,,,,,,,,,,,,,,
130123,26,,,,,3888.4,,,,,,,,,,,2230,,,,,,,,,
130123,27,557269.53,,31188.24,,,,,,,,,,,,,,,,,,,,,,
130123,29,538492.06,,21525.53,,3214.74,,,,,,,,,,,537.37,,,,,,,,,
130123,30,824163.36,,50965.58,,21,,,,,,,,,,,,,,,,,,,,
130123,31,257280.58,,1876531.15,,,,,,,,,,,,,,,,,,,,,,
130123,32,437101.24,,34676.13,,839.07,,,,,,,,,,,,,,,,,,,,
130123,34,416893.28,,6666.37,,902.23,,,,,,,,,,,,,,,,,,,,
130123,35,598328.26,,25814.52,,,,,,,,,,,,,,,,,,,,,,
130123,36,435177.79,,45920.34,,6187.92,,,,,,,,,,,318.8,,,,,,,,,
130123,39,425861.1,,28862.43,,,,,,,,,,,,,,,,,,,,,,
130123,40,,,,,5144,,,,,,,,,,,,,,,,,,,,
130123,41,594279.42,,16538.5,,,,,,,,,,,,,,,,,,,,,,
130123,42,,,,,3500,,,,,,,,,,,,,,,,,,,,
130123,43,60041.3,,1373.26,,1900,,,,,,,,,,,,,,,,,,,,
130123,44,295955.75,,7084.23,,,,,,,,,,,,,,,,,,,,,,
130123,45,136827.94,,4622.99,,310,,,,,,,,,,,,,,,,,,,,
130123,46,546488.98,,7481.09,,,,,,,,,,,,,,,,,,,,,,
130123,47,6911818.5,,321369.45,,7836.34,,,,,,,,,,,,,,,,,,,,
130124,50,,,,,,,,,,,,,,,,,,,,,,,,1360500,
130124,4,79293.34,,135.72,,15000,,,,,,,,,,,103096.42,,,,,,,,,
130124,6,89858.16,,,,534.38,,,,,,,,,,1229.78,1830.64,,,,,,,,,
130124,7,58210,,75954.49,,,,,,,,,,,,,,,,,,,,,,
130124,12,,,,,,,,,,,,,,,,,,,,,,,,-600000,
130124,13,54292.29,,2520.05,,70985.27,,,,,,,,,,9.28,1200,,,,,,,,,
130124,14,982458.07,,57304.05,,6825.35,,,,,,,,,,,2498.43,,,,,,,,,
130124,15,39826.07,,172.83,,505.27,,,,,,,,,,,,,,,,,,,,
130124,16,829502.29,,63809.71,,,,,,,,,,,,,,,,,,,,,,
130124,17,,,,,463.76,,,,,,,,,,,,,,,,,,,,
130124,18,,,,,289,,,,,,,,,,,,,,,,,,,,
130124,19,816942.38,,46785.28,,15487.06,,,,,,,,,,,,,,,,,,,-100000,
130124,20,800,,,,29707.69,,,,,,,,,,,7,,,,,,,,,
130124,21,918624.49,,56867.28,,,,,,,,,,,,,,,,,,,,,,
130124,22,146.2,,,,590.02,,,,,,,,,,,,,,,,,,,,
130124,24,,,,,24267.51,,,,,,,,,,,,,,,,,,,,
130124,25,476319.8,,47999.04,,58570.65,,,,,,,,,,,,,,,,,,,,
130124,26,559321.51,,40952.26,,43556.37,,,,,,,,,,,40,,,,,,,,,
130124,27,,,,,42554.27,,,,,,,,,,,,,,,,,,,,
130124,28,728075.91,,18086.75,,6271.41,,,,,,,,,,,,,,,,,,,,
130124,30,,,,,24147.06,,,,,,,,,,,,,,,,,,,,
130124,31,,,3776.92,,,,,,,,,,,,,,,,,,,,,,
130124,32,,,,,8125.54,,,,,,,,,,,,,,,,,,,,
130124,33,805905.95,,27580.83,,20,,,,,,,,,,,6365.63,,,,,,,,,
130124,34,,,,,182.4,,,,,,,,,,,673.38,,,,,,,,,
130124,35,125,,,,11199.23,,,,,,,,,,,,,,,,,,,,
130124,36,10385,,,,801.25,,,,,,,,,,,,,,,,,,,,
130124,37,978975.92,,33838.47,,1690,,,,,,,,,,,,,,,,,,,,
130124,38,1115410.03,,108551.04,,510,,,,,,,,,,,,,,,,,,,-200000,
130124,40,799198.72,,38889.44,,,,,,,,,,,,,,,,,,,,,,
130124,42,384057.73,,23828.68,,,,,,,,,,,,,,,,,,,,,,
130124,43,602.93,,,,8662.79,,,,,,,,,,,,,,,,,,,,
130124,47,622982.68,,5078.84,,8049.94,,,,,,,,,,,,,,,,,,,,
130124,48,,,,,12503.85,,,,,,,,,,,,,,,,,,,,
130125,3,24477.23,,,,14628.65,,,,,,,,,,,,,,,,,,,,
130125,4,,,,,,,,,,,,,,,,,,,,,,,,-100000,
130125,5,,,,,3500,,,,,,,,,,,,,,,,,,,,
130125,6,,,,,200,,,,,,,,,,,,,,,,,,,,
130125,7,,,,,749.04,,,,,,,,,,,,,,,,,,,,
130125,8,529999.34,,14877.87,,34510.03,,,,,,,,,,,48.79,,,,,,,,,
130125,11,,,,,19525.53,,,,,,,,,,,16664.96,,,,,,,,,
130125,12,5206895.74,,168618.28,,30,,,,,,,,,,,,,,,,,,,,
130125,13,,,,,6852.5,,,,,,,,,,,,,,,,,,,,
130125,14,834026.2,,18334.68,,10060.06,,,,,,,,,,,53.15,,,,,,,,,
130125,15,,,,,5824.55,,,,,,,,,,,,,,,,,,,,
130125,16,38582,,,,,,,,,,,,,,,,,,,,,,,,
130125,17,31484.94,,,,7778.71,,,,,,,,,,,,,,,,,,,,
130125,18,18536,,,,89320,,,,,,,,,,,97.97,,,,,,,,,
130125,19,,,,,16777.43,,,,,,,,,,,3485.84,,,,,,,,,
130125,20,,,,,656,,,,,,,,,,,,,,,,,,,,
130125,21,,,,,8212.26,,,,,,,,,,,,,,,,,,,,
130125,23,59654.96,,,,,,,,,,,,,,,,,,,,,,,,
130125,24,,,,,7726.17,,,,,,,,,,,3000,,,,,,,,,
130125,25,,,,,48,,,,,,,,,,,,,,,,,,,,
130125,26,,,,,9406.69,,,,,,,,,,,465.97,,,,,,,,,
130125,29,4206.36,,,,800,,,,,,,,,,,723.75,,,,,,,,,
130125,30,,,,,27926.43,,,,,,,,,,,,,,,,,,,,
130125,31,,,7656.78,,,,,,,,,,,,,,,,,,,,,,
130125,32,,,,,1125.1,,,,,,,,,,,,,,,,,,,,
130125,34,,,,,148.22,,,,,,,,,,,185.2,,,,,,,,,
130125,35,,,,,4268.45,,,,,,,,,,,1020.03,,,,,,,,,
130125,36,1211.36,,,,48285.06,,,,,,,,,,,,,,,,,,,,
130125,39,1600,,,,17523.89,,,,,,,,,,,,,,,,,,,,
130125,40,,,,,50778.93,,,,,,,,,,,878.38,,,,,,,,,
130125,41,10128.48,,,,510,,,,,,,,,,45,500,,,,,,,,,
130125,42,,,,,1053.19,,,,,,,,,,,,,,,,,,,,
130125,43,,,,,69584.36,,,,,,,,,,,,,,,,,,,,
130125,44,32631.7,,,,,,,,,,,,,,,,,,,,,,,,
130125,47,146065.98,,,,9436.8,,,,,,,,,,,,,,,,,,,,
130125,48,311276.88,,8698.1,,634.6,,,,,,,,,,,,,,,,,,,,
130128,3,985.76,,,,100813.28,,,,,,,,,,18,,,,,,,,,,
130128,4,34559.06,,1655,,1055913.45,,,,,,,,,,,48.03,,,,,,,,,
130128,6,3000,,61.5,,,,,,,,,,,,,,,,,,,,,,
130128,9,16767.77,,38.23,,,,,,,,,,,,,,,,,,,,,,
130128,12,246.11,,,,371516.17,,,,,,,,,,51.71,1.03,,,,,,,,,
130128,13,29959.2,,,,9014.22,,,,,,,,,,,,,,,,,,,,
130128,14,,,,,269232.3,,,,,,,,,,,,,,,,,,,,
130128,17,,,,,175,,,,,,,,,,,,,,,,,,,,
130128,19,29355.6,,,,355,,,,,,,,,,,,,,,,,,,,
130128,20,7979.24,,,,6631.42,,,,,,,,,,,,,,,,,,,,
130128,23,,,,,15337.17,,,,,,,,,,,,,,,,,,,,
130128,26,,,,,2280.22,,,,,,,,,,,910.66,,,,,,,,,
130128,31,48924.4,,455,,91015.77,,,,,86369.57,,,,,,,,,,,,,,,
130128,32,,,,,443.86,,,,,,,,,,,,,,,,,,,,
130128,33,,,,,20072.48,,,,,,,,,,,,,,,,,,,,
130128,35,,,,,,,,,,,,,,,,220.47,,,,,,,,,
130128,36,1091.5,,,,5771.09,,,,,,,,,,140,,,,,,,,,,
130128,38,,,,,54661.67,,,,,,,,,,,2014.15,,,,,,,,,
130128,39,,,,,2846.6,,,,,,,,,,,,,,,,,,,,
